time,emg1,emg2,label
1776066721.2634332,24,104,1
1776066721.2653658,24,104,1
1776066721.2657986,26,106,1
1776066721.2693706,26,104,1
1776066721.2712162,26,104,1
1776066721.2735786,26,102,1
1776066721.2754529,26,100,1
1776066721.2765763,26,100,1
1776066721.2783754,24,102,1
1776066721.281447,24,102,1
1776066721.2835517,24,104,1
1776066721.2853975,24,104,1
1776066721.2874794,24,104,1
1776066721.2894533,24,104,1
1776066721.2894533,24,104,1
1776066721.2935278,24,100,1
1776066721.29546,24,100,1
1776066721.296781,24,98,1
1776066721.296781,24,98,1
1776066721.3026745,24,100,1
1776066721.304683,24,98,1
1776066721.304683,24,100,1
1776066721.304683,24,100,1
1776066721.304683,24,98,1
1776066721.304683,24,98,1
1776066721.313326,22,96,1
1776066721.315265,22,96,1
1776066721.3167772,22,96,1
1776066721.3167772,22,96,1
1776066721.3230014,22,100,1
1776066721.323998,20,100,1
1776066721.3252006,20,100,1
1776066721.3272815,22,102,1
1776066721.3290024,22,102,1
1776066721.3315077,22,102,1
1776066721.3335114,22,100,1
1776066721.3370264,22,100,1
1776066721.3370264,22,100,1
1776066721.3386931,22,100,1
1776066721.341507,22,104,1
1776066721.343284,22,102,1
1776066721.3444524,22,102,1
1776066721.3444524,20,102,1
1776066721.3444524,20,100,1
1776066721.3515887,20,100,1
1776066721.3536434,20,96,1
1776066721.3553956,20,96,1
1776066721.3553956,20,96,1
1776066721.3589835,20,96,1
1776066721.36094,20,96,1
1776066721.363486,20,98,1
1776066721.36486,20,98,1
1776066721.3673058,20,100,1
1776066721.3694053,20,100,1
1776066721.371415,20,102,1
1776066721.3725379,20,100,1
1776066721.3755126,20,100,1
1776066721.3773508,20,100,1
1776066721.3787513,20,100,1
1776066721.3787513,22,102,1
1776066721.3828108,22,102,1
1776066721.3828108,22,102,1
1776066721.3870454,22,102,1
1776066721.3890562,22,100,1
1776066721.391069,22,102,1
1776066721.391069,20,100,1
1776066721.391069,20,100,1
1776066721.391069,20,102,1
1776066721.3993187,20,100,1
1776066721.3993187,20,102,1
1776066721.4037435,20,104,1
1776066721.4037435,20,104,1
1776066721.4076657,20,106,1
1776066721.4097598,20,106,1
1776066721.4107366,20,106,1
1776066721.4107366,20,104,1
1776066721.4107366,20,102,1
1776066721.4157553,20,102,1
1776066721.4157553,22,102,1
1776066721.4218707,22,104,1
1776066721.4218707,22,104,1
1776066721.4249475,22,106,1
1776066721.4249475,24,106,1
1776066721.4297316,24,106,1
1776066721.431678,22,108,1
1776066721.4327734,22,104,1
1776066721.4354436,24,106,1
1776066721.437497,24,106,1
1776066721.4394557,24,104,1
1776066721.4404452,24,106,1
1776066721.4404452,24,106,1
1776066721.4404452,24,106,1
1776066721.4479992,24,104,1
1776066721.4495957,24,104,1
1776066721.4510238,24,104,1
1776066721.4542115,24,100,1
1776066721.4542115,24,100,1
1776066721.4577694,24,100,1
1776066721.4594917,24,98,1
1776066721.4594917,24,100,1
1776066721.4637904,24,102,1
1776066721.465834,24,100,1
1776066721.465834,24,102,1
1776066721.4719102,24,100,1
1776066721.4719102,24,100,1
1776066721.4737363,24,98,1
1776066721.4750206,24,98,1
1776066721.4750206,24,100,1
1776066721.47959,24,100,1
1776066721.481768,24,102,1
1776066721.4830215,24,100,1
1776066721.4830215,24,100,1
1776066721.4887495,24,100,1
1776066721.4898107,24,100,1
1776066721.4917986,24,100,1
1776066721.4917986,24,98,1
1776066721.4954474,24,98,1
1776066721.497559,24,100,1
1776066721.4991238,26,98,1
1776066721.5016668,26,102,1
1776066721.5016668,26,100,1
1776066721.5055506,26,100,1
1776066721.5076008,28,100,1
1776066721.5097954,28,98,1
1776066721.5111332,28,98,1
1776066721.5125704,28,94,1
1776066721.515749,26,94,1
1776066721.517115,26,94,1
1776066721.518446,26,92,1
1776066721.5215347,26,94,1
1776066721.523699,28,94,1
1776066721.5249603,26,92,1
1776066721.5277011,28,94,1
1776066721.529637,28,96,1
1776066721.530927,28,96,1
1776066721.530927,28,96,1
1776066721.5350435,28,94,1
1776066721.5373616,28,92,1
1776066721.5377924,28,92,1
1776066721.5416996,28,92,1
1776066721.5436552,28,94,1
1776066721.5449362,28,94,1
1776066721.5449362,28,98,1
1776066721.549684,28,98,1
1776066721.5516365,26,96,1
1776066721.5537841,26,92,1
1776066721.5537841,26,92,1
1776066721.5577512,26,92,1
1776066721.5591414,26,90,1
1776066721.5607996,26,94,1
1776066721.5637069,26,94,1
1776066721.5649521,26,94,1
1776066721.5649521,26,96,1
1776066721.569603,26,96,1
1776066721.5712795,26,96,1
1776066721.5729551,26,94,1
1776066721.5729551,26,94,1
1776066721.5777252,26,92,1
1776066721.5798068,26,94,1
1776066721.5812044,26,94,1
1776066721.5837128,26,96,1
1776066721.5851977,26,96,1
1776066721.5851977,28,100,1
1776066721.5900164,28,100,1
1776066721.5900164,30,100,1
1776066721.5936005,30,98,1
1776066721.5936005,30,96,1
1776066721.5972486,30,96,1
1776066721.5972486,30,96,1
1776066721.6017513,30,98,1
1776066721.6070592,30,100,1
1776066721.6070592,30,98,1
1776066721.6070592,30,100,1
1776066721.609867,30,100,1
1776066721.609867,30,100,1
1776066721.613832,30,98,1
1776066721.613832,30,98,1
1776066721.613832,30,100,1
1776066721.6193185,30,98,1
1776066721.6240296,30,100,1
1776066721.6240296,30,102,1
1776066721.6260376,30,100,1
1776066721.6260376,30,102,1
1776066721.6326034,30,102,1
1776066721.6326034,28,102,1
1776066721.6326034,28,100,1
1776066721.641597,28,98,1
1776066721.6426425,26,98,1
1776066721.6426425,26,98,1
1776066721.6426425,26,98,1
1776066721.6426425,28,102,1
1776066721.6446505,28,100,1
1776066721.6479945,28,104,1
1776066721.6479945,28,104,1
1776066721.6569502,28,102,1
1776066721.6569502,28,100,1
1776066721.6569502,28,98,1
1776066721.6589627,26,98,1
1776066721.6589627,26,98,1
1776066721.6589627,26,98,1
1776066721.67233,26,100,1
1776066721.6733224,26,102,1
1776066721.6753294,26,102,1
1776066721.6804545,24,104,1
1776066721.6829896,24,100,1
1776066721.6829896,24,100,1
1776066721.6829896,24,98,1
1776066721.6829896,24,98,1
1776066721.6909268,24,98,1
1776066721.6909268,24,100,1
1776066721.6935556,24,102,1
1776066721.6957977,24,102,1
1776066721.697704,24,104,1
1776066721.6991706,24,104,1
1776066721.7055,22,102,1
1776066721.7069116,22,100,1
1776066721.7077627,22,100,1
1776066721.7077627,24,98,1
1776066721.7077627,24,100,1
1776066721.7097695,24,102,1
1776066721.7097695,24,102,1
1776066721.7097695,24,104,1
1776066721.7117763,26,106,1
1776066721.7132196,24,106,1
1776066721.7139761,24,104,1
1776066721.7159822,24,102,1
1776066721.7208064,24,100,1
1776066721.723619,22,102,1
1776066721.723619,22,102,1
1776066721.723619,22,104,1
1776066721.7256386,22,106,1
1776066721.7256386,22,106,1
1776066721.7262914,22,110,1
1776066721.7303565,22,110,1
1776066721.732036,22,108,1
1776066721.7333043,22,106,1
1776066721.736334,22,106,1
1776066721.739596,22,106,1
1776066721.7399406,22,106,1
1776066721.7399406,22,108,1
1776066721.7399406,22,110,1
1776066721.745962,22,112,1
1776066721.7479687,22,114,1
1776066721.7479687,22,114,1
1776066721.7556741,22,112,1
1776066721.7561188,22,110,1
1776066721.7561188,22,108,1
1776066721.7561188,22,110,1
1776066721.7561188,22,110,1
1776066721.7604477,22,112,1
1776066721.764441,22,114,1
1776066721.764441,22,116,1
1776066721.7664473,22,118,1
1776066721.7699647,22,120,1
1776066721.7735279,24,118,1
1776066721.7735279,22,118,1
1776066721.7760608,22,114,1
1776066721.7760608,22,114,1
1776066721.7795575,22,114,1
1776066721.781563,22,116,1
1776066721.781563,22,118,1
1776066721.781563,22,116,1
1776066721.788103,22,118,1
1776066721.7903671,22,118,1
1776066721.7919383,22,116,1
1776066721.7939713,22,114,1
1776066721.7963707,22,112,1
1776066721.7969708,22,114,1
1776066721.7982488,22,114,1
1776066721.7982488,22,114,1
1776066721.805353,22,116,1
1776066721.8060613,24,114,1
1776066721.8079622,24,116,1
1776066721.8092635,24,116,1
1776066721.8092635,24,114,1
1776066721.813809,24,110,1
1776066721.813809,24,108,1
1776066721.813809,24,108,1
1776066721.8228157,24,108,1
1776066721.8228157,24,110,1
1776066721.8228157,24,110,1
1776066721.8257563,24,110,1
1776066721.8257563,22,112,1
1776066721.830062,22,112,1
1776066721.8304894,22,112,1
1776066721.8304894,20,108,1
1776066721.8304894,20,106,1
1776066721.8395538,20,106,1
1776066721.8395538,20,106,1
1776066721.8420374,20,108,1
1776066721.8420374,20,110,1
1776066721.8456995,20,108,1
1776066721.8477066,20,110,1
1776066721.8477066,20,108,1
1776066721.8477066,20,106,1
1776066721.8541186,20,104,1
1776066721.8554235,20,102,1
1776066721.8554235,18,102,1
1776066721.8554235,18,102,1
1776066721.8617504,18,104,1
1776066721.8634906,20,106,1
1776066721.8634906,20,106,1
1776066721.8634906,20,108,1
1776066721.8725235,20,108,1
1776066721.8725235,20,106,1
1776066721.8725235,20,104,1
1776066721.8725235,18,100,1
1776066721.8725235,18,100,1
1776066721.879747,18,100,1
1776066721.879747,18,102,1
1776066721.879747,18,102,1
1776066721.8873763,18,102,1
1776066721.8900332,20,102,1
1776066721.8904295,20,102,1
1776066721.8904295,20,100,1
1776066721.8904295,20,98,1
1776066721.8955538,20,96,1
1776066721.897002,20,94,1
1776066721.897002,18,96,1
1776066721.897002,18,96,1
1776066721.903618,18,100,1
1776066721.9058025,18,100,1
1776066721.9081812,20,102,1
1776066721.9094982,20,102,1
1776066721.9143949,20,102,1
1776066721.9143949,20,100,1
1776066721.9143949,20,98,1
1776066721.9143949,20,98,1
1776066721.9202003,20,98,1
1776066721.9222357,20,100,1
1776066721.9241998,20,100,1
1776066721.9255166,20,100,1
1776066721.9276686,20,100,1
1776066721.9302323,20,98,1
1776066721.9320974,20,98,1
1776066721.9320974,20,98,1
1776066721.9390936,20,98,1
1776066721.9390936,20,98,1
1776066721.9390936,20,100,1
1776066721.9421957,18,102,1
1776066721.9441328,18,104,1
1776066721.9462492,18,102,1
1776066721.9485188,18,104,1
1776066721.9503422,20,104,1
1776066721.9523616,20,102,1
1776066721.9552925,20,100,1
1776066721.9565082,20,98,1
1776066721.9584029,20,98,1
1776066721.9588008,20,98,1
1776066721.9619231,20,100,1
1776066721.9619231,20,102,1
1776066721.9619231,20,102,1
1776066721.968837,20,104,1
1776066721.9710174,20,104,1
1776066721.9730322,20,104,1
1776066721.9730322,20,102,1
1776066721.9764411,20,100,1
1776066721.9785426,20,100,1
1776066721.9793441,20,100,1
1776066721.9793441,20,100,1
1776066721.9793441,20,102,1
1776066721.9853232,20,100,1
1776066721.9886923,20,102,1
1776066721.9904056,20,102,1
1776066721.9923244,18,100,1
1776066721.9943707,18,98,1
1776066721.9963865,18,96,1
1776066721.9967706,18,96,1
1776066722.0004194,18,96,1
1776066722.001964,18,98,1
1776066722.0040264,18,96,1
1776066722.0046628,18,96,1
1776066722.0084727,18,96,1
1776066722.010431,18,96,1
1776066722.0118692,18,96,1
1776066722.0142825,18,96,1
1776066722.0159278,18,94,1
1776066722.0159278,16,94,1
1776066722.023225,16,96,1
1776066722.023225,16,98,1
1776066722.023225,18,100,1
1776066722.0247083,18,104,1
1776066722.0278678,18,104,1
1776066722.0304403,18,106,1
1776066722.0326436,18,104,1
1776066722.0326436,18,102,1
1776066722.0326436,18,100,1
1776066722.0385559,18,102,1
1776066722.0404034,18,102,1
1776066722.0410874,18,106,1
1776066722.0445695,18,106,1
1776066722.044979,18,106,1
1776066722.04858,16,106,1
1776066722.05067,16,108,1
1776066722.0519173,16,108,1
1776066722.0546677,16,106,1
1776066722.0566545,16,108,1
1776066722.0587692,16,108,1
1776066722.0605185,16,108,1
1776066722.0605185,16,108,1
1776066722.0642772,18,108,1
1776066722.0666754,18,108,1
1776066722.0672474,18,108,1
1776066722.0711455,18,108,1
1776066722.0902884,18,108,1
1776066722.111291,18,106,1
1776066722.1338944,18,106,1
1776066722.202113,18,104,1
1776066722.2312076,18,104,1
1776066722.2437048,18,106,1
1776066722.248752,18,106,1
1776066722.2545917,18,104,1
1776066722.2555768,18,106,1
1776066722.2575874,18,106,1
1776066722.2588823,18,104,1
1776066722.2588823,18,102,1
1776066722.2602384,18,102,1
1776066722.2602384,18,102,1
1776066722.2631881,18,104,1
1776066722.2631881,18,106,1
1776066722.2631881,18,108,1
1776066722.2651956,18,110,1
1776066722.2651956,18,110,1
1776066722.2651956,18,112,1
1776066722.2651956,18,112,1
1776066722.2651956,18,112,1
1776066722.2651956,16,112,1
1776066722.2651956,16,112,1
1776066722.2651956,16,114,1
1776066722.2651956,16,116,1
1776066722.2651956,16,118,1
1776066722.2651956,18,116,1
1776066722.2651956,18,120,1
1776066722.2713716,18,118,1
1776066722.2713716,18,118,1
1776066722.2713716,18,118,1
1776066722.2713716,18,118,1
1776066722.2713716,18,118,1
1776066722.2713716,18,118,1
1776066722.2713716,18,118,1
1776066722.2713716,18,118,1
1776066722.2713716,18,116,1
1776066722.2713716,18,118,1
1776066722.2713716,18,116,1
1776066722.2713716,16,114,1
1776066722.2765949,16,110,1
1776066722.277154,16,110,1
1776066722.277154,16,108,1
1776066722.277154,16,110,1
1776066722.277154,16,110,1
1776066722.277154,16,112,1
1776066722.277154,14,110,1
1776066722.277154,14,114,1
1776066722.2796311,14,112,1
1776066722.2796311,14,112,1
1776066722.2796311,14,110,1
1776066722.2796311,14,110,1
1776066722.2796311,14,108,1
1776066722.281537,14,108,1
1776066722.281537,14,108,1
1776066722.281537,14,108,1
1776066722.281537,16,106,1
1776066722.281537,14,108,1
1776066722.281537,16,108,1
1776066722.281537,14,108,1
1776066722.281537,14,106,1
1776066722.281537,14,106,1
1776066722.281537,14,104,1
1776066722.281537,14,106,1
1776066722.281537,14,106,1
1776066722.281537,14,108,1
1776066722.281537,14,108,1
1776066722.281537,14,110,1
1776066722.281537,14,112,1
1776066722.2882018,14,110,1
1776066722.2882018,16,110,1
1776066722.2882018,14,108,1
1776066722.2882018,16,106,1
1776066722.2882018,16,108,1
1776066722.2882018,16,106,1
1776066722.2882018,14,108,1
1776066722.2909546,16,106,1
1776066722.2909546,16,108,1
1776066722.2909546,16,106,1
1776066722.2909546,16,106,1
1776066722.2909546,16,102,1
1776066722.2909546,16,102,1
1776066722.2909546,16,100,1
1776066722.2909546,16,100,1
1776066722.2934895,16,100,1
1776066722.2934895,16,100,1
1776066722.2943814,16,100,1
1776066722.2943814,16,100,1
1776066722.2943814,16,102,1
1776066722.2943814,16,100,1
1776066722.2943814,14,100,1
1776066722.2943814,14,100,1
1776066722.2959754,14,100,1
1776066722.2959754,14,100,1
1776066722.2959754,14,100,1
1776066722.2959754,14,102,1
1776066722.2959754,14,100,1
1776066722.2959754,14,102,1
1776066722.2959754,14,102,1
1776066722.2959754,14,100,1
1776066722.2986934,14,100,1
1776066722.2986934,14,98,1
1776066722.2986934,14,98,1
1776066722.2986934,14,100,1
1776066722.2986934,14,102,1
1776066722.2986934,16,102,1
1776066722.2986934,16,104,1
1776066722.2986934,16,104,1
1776066722.2986934,16,104,1
1776066722.2986934,16,102,1
1776066722.3018632,16,100,1
1776066722.3018632,16,96,1
1776066722.3018632,16,96,1
1776066722.3032312,16,96,1
1776066722.3050473,16,96,1
1776066722.342883,16,98,1
1776066722.3612585,16,98,1
1776066722.3652759,16,100,1
1776066722.3846867,16,102,1
1776066722.3956041,16,100,1
1776066722.3976688,16,100,1
1776066722.3976688,16,98,1
1776066722.3976688,16,98,1
1776066722.3976688,14,98,1
1776066722.3976688,16,100,1
1776066722.3996775,16,100,1
1776066722.3996775,16,98,1
1776066722.3996775,16,100,1
1776066722.3996775,18,98,1
1776066722.4018495,18,96,1
1776066722.4057026,18,94,1
1776066722.4057026,18,92,1
1776066722.4057026,18,92,1
1776066722.4057026,18,94,1
1776066722.4057026,18,94,1
1776066722.4057026,18,96,1
1776066722.4057026,18,98,1
1776066722.4057026,18,98,1
1776066722.4057026,18,100,1
1776066722.4057026,18,98,1
1776066722.4057026,18,98,1
1776066722.4057026,18,98,1
1776066722.4141953,18,98,1
1776066722.4141953,18,100,1
1776066722.4141953,18,102,1
1776066722.4162972,18,104,1
1776066722.4162972,20,104,1
1776066722.4162972,20,106,1
1776066722.4162972,20,108,1
1776066722.4221442,20,106,1
1776066722.4241512,18,104,1
1776066722.4241512,18,102,1
1776066722.4241512,20,102,1
1776066722.4241512,20,102,1
1776066722.4261582,20,102,1
1776066722.4261582,20,102,1
1776066722.4261582,20,102,1
1776066722.4261582,20,104,1
1776066722.4298186,20,104,1
1776066722.4298186,20,104,1
1776066722.4298186,20,104,1
1776066722.4298186,20,102,1
1776066722.4298186,20,102,1
1776066722.4298186,20,102,1
1776066722.4298186,22,102,1
1776066722.4298186,22,102,1
1776066722.4298186,22,100,1
1776066722.4298186,22,100,1
1776066722.4298186,24,102,1
1776066722.4298186,22,98,1
1776066722.4298186,22,98,1
1776066722.4298186,22,98,1
1776066722.4298186,22,96,1
1776066722.4341872,22,98,1
1776066722.4341872,22,98,1
1776066722.437604,22,100,1
1776066722.437604,22,98,1
1776066722.437604,22,100,1
1776066722.437604,24,100,1
1776066722.437604,22,100,1
1776066722.437604,24,98,1
1776066722.437604,24,98,1
1776066722.437604,24,96,1
1776066722.437604,24,96,1
1776066722.4423587,24,96,1
1776066722.4423587,24,96,1
1776066722.4423587,24,96,1
1776066722.4423587,24,98,1
1776066722.4504523,22,98,1
1776066722.4531455,22,96,1
1776066722.4549088,22,96,1
1776066722.4569077,22,94,1
1776066722.458313,20,96,1
1776066722.458313,20,96,1
1776066722.4629307,20,96,1
1776066722.4649224,20,94,1
1776066722.4666674,20,94,1
1776066722.4666674,20,92,1
1776066722.470937,20,92,1
1776066722.472206,20,90,1
1776066722.4749372,20,88,1
1776066722.4763377,20,88,1
1776066722.478933,20,86,1
1776066722.478933,20,86,1
1776066722.482455,20,88,1
1776066722.482455,20,86,1
1776066722.487563,20,86,1
1776066722.4879227,20,84,1
1776066722.4905097,20,86,1
1776066722.4905097,20,82,1
1776066722.4949555,18,82,1
1776066722.4969332,20,82,1
1776066722.4983625,18,80,1
1776066722.4983625,20,82,1
1776066722.4983625,20,84,1
1776066722.5050952,20,84,1
1776066722.5063763,20,84,1
1776066722.5063763,18,84,1
1776066722.5110595,20,84,1
1776066722.5132556,18,82,1
1776066722.5145342,18,82,1
1776066722.5145342,20,80,1
1776066722.5145342,20,80,1
1776066722.5207675,20,78,1
1776066722.5230637,18,78,1
1776066722.5230637,18,78,1
1776066722.527236,18,80,1
1776066722.5292459,18,82,1
1776066722.5305438,18,82,1
1776066722.5305438,18,80,1
1776066722.5349865,18,80,1
1776066722.5369356,18,78,1
1776066722.53875,18,76,1
1776066722.53875,18,78,1
1776066722.543246,20,76,1
1776066722.545418,20,76,1
1776066722.5465438,20,76,1
1776066722.549367,20,76,1
1776066722.5513048,20,74,1
1776066722.551598,20,72,1
1776066722.554231,20,72,1
1776066722.5569232,20,72,1
1776066722.559293,20,72,1
1776066722.560732,20,72,1
1776066722.560732,20,72,1
1776066722.5652432,20,72,1
1776066722.5673447,20,72,1
1776066722.568379,20,74,1
1776066722.5708568,20,74,1
1776066722.5708568,20,72,1
1776066722.5751278,20,72,1
1776066722.576762,20,70,1
1776066722.576762,20,70,1
1776066722.5812392,20,70,1
1776066722.5833068,20,70,1
1776066722.584804,20,72,1
1776066722.5871735,20,72,1
1776066722.5895827,20,72,1
1776066722.5914109,20,74,1
1776066722.5927644,20,74,1
1776066722.5950649,20,74,1
1776066722.59736,22,76,1
1776066722.5987964,20,76,1
1776066722.601116,20,80,1
1776066722.603732,20,78,1
1776066722.603732,20,82,1
1776066722.606865,20,80,1
1776066722.6092029,20,80,1
1776066722.611357,22,80,1
1776066722.612821,22,78,1
1776066722.6150916,22,78,1
1776066722.6173522,22,80,1
1776066722.6185818,22,80,1
1776066722.620903,22,80,1
1776066722.623513,22,80,1
1776066722.6253626,22,80,1
1776066722.6268797,22,78,1
1776066722.6268797,22,80,1
1776066722.6312673,22,78,1
1776066722.633373,22,78,1
1776066722.6348462,22,76,1
1776066722.6385548,22,76,1
1776066722.6395748,22,76,1
1776066722.6415362,22,76,1
1776066722.6418176,22,78,1
1776066722.6453965,22,78,1
1776066722.6474228,22,78,1
1776066722.6486855,22,80,1
1776066722.6486855,22,82,1
1776066722.6544294,22,80,1
1776066722.6557155,22,80,1
1776066722.6557155,22,78,1
1776066722.6557155,22,80,1
1776066722.6612594,22,78,1
1776066722.6633937,22,78,1
1776066722.6649668,20,78,1
1776066722.6649668,20,78,1
1776066722.6649668,20,80,1
1776066722.6715398,20,80,1
1776066722.6725545,20,78,1
1776066722.6748905,20,78,1
1776066722.6774187,20,78,1
1776066722.6793675,20,80,1
1776066722.6804483,20,82,1
1776066722.6804483,20,82,1
1776066722.6852367,20,84,1
1776066722.6873257,20,84,1
1776066722.6873257,20,86,1
1776066722.6873257,20,88,1
1776066722.6873257,20,88,1
1776066722.6947868,20,88,1
1776066722.696518,20,88,1
1776066722.696518,20,88,1
1776066722.701342,20,90,1
1776066722.7032945,20,92,1
1776066722.7039475,20,92,1
1776066722.7072625,20,92,1
1776066722.7094815,20,90,1
1776066722.7115617,20,90,1
1776066722.711824,20,90,1
1776066722.7152972,22,90,1
1776066722.7175364,22,90,1
1776066722.7194984,22,90,1
1776066722.7204278,22,92,1
1776066722.7231574,22,92,1
1776066722.725674,22,90,1
1776066722.726812,22,90,1
1776066722.7281137,22,88,1
1776066722.7311537,20,90,1
1776066722.733653,20,88,1
1776066722.733653,20,88,1
1776066722.7379746,22,88,1
1776066722.7396624,22,88,1
1776066722.7414112,22,88,1
1776066722.7414112,22,88,1
1776066722.7455392,22,88,1
1776066722.7470403,24,86,1
1776066722.7493563,24,86,1
1776066722.7513638,22,88,1
1776066722.7557428,22,86,1
1776066722.7557428,22,86,1
1776066722.757501,22,86,1
1776066722.7580085,22,86,1
1776066722.7600183,22,88,1
1776066722.762741,22,88,1
1776066722.762741,22,90,1
1776066722.762741,22,90,1
1776066722.7712076,24,90,1
1776066722.7712076,24,90,1
1776066722.7732146,24,88,1
1776066722.7745054,24,88,1
1776066722.7765162,24,88,1
1776066722.7785301,24,88,1
1776066722.7785301,24,90,1
1776066722.7785301,26,90,1
1776066722.7884228,24,90,1
1776066722.7884228,24,90,1
1776066722.7884228,24,92,1
1776066722.7909489,24,92,1
1776066722.7926953,24,92,1
1776066722.7950711,24,92,1
1776066722.7950711,24,90,1
1776066722.7950711,24,90,1
1776066722.8017592,22,90,1
1776066722.803691,24,90,1
1776066722.803691,22,90,1
1776066722.803691,24,90,1
1776066722.8102171,24,88,1
1776066722.8102171,24,90,1
1776066722.8102171,24,88,1
1776066722.8102171,24,88,1
1776066722.8173778,24,90,1
1776066722.8202136,24,88,1
1776066722.8230064,24,92,1
1776066722.8240473,24,94,1
1776066722.8252587,24,96,1
1776066722.8252587,24,98,1
1776066722.8287063,24,98,1
1776066722.830595,24,100,1
1776066722.833299,24,102,1
1776066722.839075,24,102,1
1776066722.8395925,24,106,1
1776066722.8404105,26,108,1
1776066722.8414736,26,108,1
1776066722.8414736,26,108,1
1776066722.846253,26,108,1
1776066722.846253,26,108,1
1776066722.8532724,26,108,1
1776066722.856662,26,108,1
1776066722.8592339,26,106,1
1776066722.8592339,26,106,1
1776066722.8592339,26,106,1
1776066722.8592339,26,104,1
1776066722.8607378,26,106,1
1776066722.8633828,24,106,1
1776066722.865124,24,106,1
1776066722.8668413,24,106,1
1776066722.871056,24,106,1
1776066722.8718517,24,106,1
1776066722.8728411,22,104,1
1776066722.8755128,22,104,1
1776066722.877276,22,104,1
1776066722.877276,22,102,1
1776066722.8811224,22,106,1
1776066722.8838093,22,104,1
1776066722.8868115,22,104,1
1776066722.8868115,22,104,1
1776066722.8906226,22,102,1
1776066722.8906226,22,102,1
1776066722.8906226,22,100,1
1776066722.8956861,22,100,1
1776066722.8973563,22,102,1
1776066722.8973563,22,102,1
1776066722.8973563,20,104,1
1776066722.902859,22,102,1
1776066722.90538,20,102,1
1776066722.90538,22,102,1
1776066722.90538,22,102,1
1776066722.9116933,22,104,1
1776066722.9137738,22,102,1
1776066722.9150684,22,102,1
1776066722.9150684,22,102,1
1776066722.919862,22,102,1
1776066722.92151,22,104,1
1776066722.9237761,24,104,1
1776066722.9237761,24,108,1
1776066722.927802,24,108,1
1776066722.9297898,24,110,1
1776066722.9297898,24,108,1
1776066722.9297898,24,108,1
1776066722.935121,24,108,1
1776066722.9371858,24,108,1
1776066722.9371858,24,108,1
1776066722.9371858,24,108,1
1776066722.9432032,24,106,1
1776066722.945943,24,104,1
1776066722.9471335,24,104,1
1776066722.9471335,24,100,1
1776066722.9515483,24,98,1
1776066722.9561303,24,94,1
1776066722.9561303,24,92,1
1776066722.9561303,24,92,1
1776066722.9613447,24,88,1
1776066722.9613447,24,88,1
1776066722.963167,24,88,1
1776066722.963167,24,88,1
1776066722.963167,24,86,1
1776066722.9710228,22,86,1
1776066722.9730306,22,88,1
1776066722.9730306,22,86,1
1776066722.975962,22,84,1
1776066722.9777076,22,84,1
1776066722.9777076,22,84,1
1776066722.9777076,22,86,1
1776066722.9777076,20,86,1
1776066722.9777076,22,84,1
1776066722.9886796,22,86,1
1776066722.9903955,22,84,1
1776066722.9903955,24,84,1
1776066722.9941766,24,84,1
1776066722.9974217,24,84,1
1776066722.9987805,24,86,1
1776066722.9991293,24,86,1
1776066722.9991293,24,88,1
1776066723.0037851,24,88,1
1776066723.005884,24,90,1
1776066723.0080578,26,88,1
1776066723.0098226,24,88,1
1776066723.0098226,26,90,1
1776066723.0139978,26,86,1
1776066723.0159705,24,88,1
1776066723.0172682,26,88,1
1776066723.0198736,26,88,1
1776066723.0216784,26,88,1
1776066723.0236864,26,88,1
1776066723.025693,26,88,1
1776066723.0276873,26,88,1
1776066723.0301042,26,88,1
1776066723.0320392,26,88,1
1776066723.0320392,26,86,1
1776066723.0377269,24,86,1
1776066723.0377269,26,86,1
1776066723.0377269,24,86,1
1776066723.0377269,24,88,1
1776066723.0435174,26,86,1
1776066723.0461416,26,86,1
1776066723.048072,26,86,1
1776066723.0495129,24,84,1
1776066723.0543392,26,84,1
1776066723.0551846,24,82,1
1776066723.0551846,24,82,1
1776066723.0580852,24,80,1
1776066723.0580852,24,82,1
1776066723.0621169,24,82,1
1776066723.064074,24,82,1
1776066723.0655186,24,80,1
1776066723.0682414,24,80,1
1776066723.0718868,24,80,1
1776066723.0718868,26,82,1
1776066723.0729933,26,80,1
1776066723.0755768,24,80,1
1776066723.076616,24,80,1
1776066723.080061,24,80,1
1776066723.082101,24,84,1
1776066723.082101,24,84,1
1776066723.0849106,24,86,1
1776066723.0874765,24,84,1
1776066723.0899909,24,84,1
1776066723.09225,24,86,1
1776066723.093551,24,84,1
1776066723.0960054,26,84,1
1776066723.0981898,26,84,1
1776066723.0997372,26,84,1
1776066723.1019769,26,86,1
1776066723.1046402,26,86,1
1776066723.1062922,26,88,1
1776066723.1081762,26,86,1
1776066723.1095314,26,88,1
1776066723.111916,28,88,1
1776066723.1142037,28,88,1
1776066723.1153567,30,86,1
1776066723.12133,28,86,1
1776066723.12133,28,88,1
1776066723.12133,28,88,1
1776066723.12133,28,88,1
1776066723.1261265,26,86,1
1776066723.128129,28,86,1
1776066723.1302755,28,86,1
1776066723.131637,28,86,1
1776066723.134286,28,84,1
1776066723.13704,26,84,1
1776066723.1378465,26,84,1
1776066723.1378465,26,84,1
1776066723.1378465,26,84,1
1776066723.1440306,26,86,1
1776066723.1463199,26,86,1
1776066723.1463199,26,86,1
1776066723.1463199,26,86,1
1776066723.1516917,26,86,1
1776066723.1538866,26,84,1
1776066723.1545513,26,84,1
